MP_id,Formula,Ref_index (1),Ref_index (2),Ref_index (3),GGA direct band gap (eV),Effective_frequency (eV),Average_optical_gap (eV),effective_mass_valence,effective_mass_conduction,effective_mass_transition
mp-23054,NaBiO3,2.18990518516213,2.23055314888482,1.95131387275343,1.1714,9.45800798672458,6.22281938710579,13.7881139227216,0.408482435474648,2.5206119136841
mp-6459,CaMg(CO3)2,1.69411453567933,1.71016872851774,1.57040255985527,5.422,13.9791006283023,11.6008426813947,88.4540589232578,2.1578091101219,0.474738327185869
mp-9655,Na4SnO4,1.72420175443595,1.73235752660933,1.75172861197162,2.1274,12.2315150037779,9.68556585351723,24.3477654310228,0.402535268012316,2.52532590427166
mp-643385,SrHIO,1.90041073718289,1.92886183019935,1.85270670101881,3.7424,12.7247098931816,9.26909512740652,4.83832423147703,0.316289740807747,3.36834116449727
mp-18334,NaHoGeO4,1.78664450577052,1.79480207265314,1.83318401967724,3.7367,14.442015472845,11.0089709094299,36.3609369853906,0.429999943001335,2.35308374517275
mp-12315,DyBO3,1.88388706667889,1.86669316439526,1.90499455904735,5.3595,15.2842672699046,11.1816864464517,5.4804823560512,0.789965367639917,1.44834396990695
mp-22855,HgCl2,1.79832980290046,1.6036233441803,1.84894767097395,2.8686,11.1842640399296,8.78487674758876,3.6957568007292,0.752669734215856,1.59918454896049
mp-7012,KRb2YF6,1.42196151143412,1.4205632932045,1.41936451977637,6.427,12.279143823961,12.2055857276272,72.8794930516641,0.558593391689173,1.8039322194981
mp-13356,Ba2SrTeO6,1.98429378369232,1.98473051823163,1.9825738296467,3.1787,13.9180808806476,9.7201788920998,3.9879070618034,0.481169608308493,2.32902734851203
mp-643579,SbH3OF6,1.42131074716263,1.42131074716263,1.42131074716263,4.7684,12.6899909072183,12.6059899089486,19.9509027960531,0.901482546889931,1.15940686143275
mp-29537,Cl2O,1.7647120756656,1.72876142078657,1.72776384671054,1.0959,6.57176694845395,5.19101486892693,27.823588794502,1.34392017912322,0.780032537732808
mp-754768,Tb2Pt2O7,2.69538878086261,2.69538878086261,2.69538878086261,1.8142,12.9568904656302,7.02841894003338,1.68292673893971,1.18022685579736,1.44149766457715
mp-17685,Li3GaGeO5,1.78692728167657,1.75782170028703,1.74573195823414,3.3027,15.8186188309794,12.3333369108895,34.5901951024658,0.47729717717574,2.12404069166466
mp-566132,KEr(WO4)2,2.04269335682084,2.0599834902251,2.25295675058355,3.315,14.0178617037595,9.24300868752636,7.89232174357436,12.3213750018875,0.207865200584278
mp-17975,KSrPO4,1.67538337105273,1.66280050216495,1.6694030250362,5.089,15.2664172902768,12.5822785245297,4.92988207138966,0.463857104887023,2.35868094168237
mp-23262,Bi2O3,2.61147881668606,2.62562256426928,2.48465162950463,2.4554,12.7928909305148,7.19327249013035,1.69849853318282,0.872213668995578,1.73526335030707
mp-28328,RbI3,1.69151780363081,2.09009250034538,2.27818560701274,1.9443,8.7123796790399,5.98798455851116,5.58941664026729,4.60402967821207,0.396110579710541
mp-23083,KAs4BrO6,2.08536290127162,2.08536316741233,1.71345540939938,3.0216,12.7139117629316,8.97043205802516,2.31124325049597,0.616034577601352,2.05595307397534
mp-23568,XeN2(OF4)2,1.95805566315159,1.81808949999718,1.77732944610728,2.1924,7.70125330612526,5.73083018833582,175.194461201529,5.04121703878076,0.204072741093744
mp-17439,KSm(PO3)4,1.62359289848164,1.62725109002883,1.62087942488021,5.3169,14.6185602293487,12.4036148284681,50.2690117624176,0.547220725391423,1.8473091372259
mp-4412,La4Se3O4,2.34375065226658,2.27114701637741,3.75446453039578,1.5096,11.2476629555152,5.94187524724953,16.6103296824123,1.96404514894178,0.569356765924039
mp-24123,Rb(BH)6,1.58857217966323,1.58857219540064,1.58857217336827,5.6432,13.2753399235629,11.5369845971048,22.174674402314,0.585943338911009,1.75174615056719
mp-557758,LaMg(BO2)5,1.7954654995293,1.78021761029375,1.8141150018673,4.7697,12.8087864333686,9.80734033242824,19.0364904991335,1528.68641551102,0.053184847391435
mp-560740,La2SnS3O2,2.44858894263615,2.50591625558397,2.5918532867429,1.6741,11.4339795841517,6.54670612983046,1.8235825120984,0.566411952533288,2.31387059493081
mp-560739,K3Li3TeO6,1.92182291327791,1.75380368912829,1.73437929531,2.6949,13.5131487802541,10.309381070663,35.0522660054907,0.565028997354412,1.79834949842223
mp-556046,SrGa2B2O7,1.72342348249059,1.80204872853095,1.80019527274127,4.0986,17.0239143634305,13.1871628154387,5.30150616455705,0.43698649209187,2.47702589642224
mp-8075,NaBe4SbO7,1.82589334025841,1.8258929924834,1.82232421100089,3.3859,16.5386803524718,12.4760550290424,7.47848303865128,0.699571337484784,1.56316374375947
mp-561457,CsAlSiO4,1.60768352918104,1.60741112351508,1.60896752297863,4.4582,13.6613998976947,11.7152635694535,48.051207850999,0.434099035561002,2.3244329275254
mp-27205,TlCl2,1.88356966953707,1.88316884266919,1.87860793674465,2.3213,11.0470997452802,8.09544622028571,7.71678485302671,1.41823018152864,0.834691807512697
mp-557747,K2SrP2O7,1.57246623811133,1.57772325520035,1.57204997376038,4.7677,14.2273024379476,12.4908252552097,20.0561493325815,0.505620983646126,2.02762603876022
mp-562366,Cs2U3(TeO7)2,2.07970241380828,1.91005773211178,1.81332342123516,1.9321,7.66337937924696,5.47533722590238,14.159779190567,709.421704054348,0.072032169031244
mp-669426,SiO2,1.52893319016888,1.52228659259681,1.52693546687475,5.6183,14.4993656643984,13.1883996227029,5.20471321609982,0.531639014737808,2.0731091171172
mp-17337,RbAsOF4,1.42516751997791,1.4435270659049,1.47109439194091,3.7709,12.4779684110928,12.1148505258866,1410.11418915727,0.969468829719065,1.03220184104079
mp-18987,LiMoP2O7,1.70266797996556,1.66538940191176,1.68867581850395,2.1802,16.6776364917211,9.81776386705374,21.0581713238171,3.98441307132771,0.298465498261533
mp-470,GeO2,2.16771466987701,2.09943430475926,2.09943430475926,1.2307,18.7626614978187,12.3533598622285,1.52501557300997,0.220670336836337,5.18737769189496
mp-2414,SO3,1.43051425718166,1.46251775031963,1.45926031947696,5.1448,11.8232886857918,11.4372429601123,78.8212685943506,1.09352651933795,0.927159495104864
mp-19093,Ba2UNiO6,2.21072905621652,2.21072913085253,2.21072888658922,0.9697,10.985395051302,4.59945802382463,2.44493663705815,402.566020839765,0.411492619191395
mp-29412,Ta3Br7,2.15088088931024,2.13405688068524,2.15226516721337,1.247,8.10783239664971,5.28813795255283,23.0385523697393,17.0396979809125,0.102091991172635
mp-947,Au2S,2.63863878353972,2.63863878353972,2.63863878353972,1.9021,13.7277575917048,7.57051708218947,1.65107776811278,0.451493086537953,2.82053832879621
mp-29590,Sn2OF5,1.74387844759891,1.75228101342222,1.77855979376573,2.5113,15.2582407168468,11.9314055595549,5.04243600104475,0.514713412472687,2.1411455646058
mp-722832,PH3NF5,1.41464708673224,1.41048392759365,1.40539299130172,7.0748,14.9145791304532,14.9717264974235,146.969107147339,0.629641707686786,1.5950089789253
mp-27814,CS14,1.76880972690677,1.7620773989811,1.77405382387345,2.6279,7.87494398724946,6.12345023071063,11.8857921412143,1.31046668218793,0.847220996278434
mp-772087,Er3Sb5O12,2.2320319531763,2.2320319531763,2.2320319531763,3.1339,13.5670631138808,8.559596771159,5.49007865824474,2.93959018094753,0.522330226797756
mp-755311,NaLuO2,1.93221535549224,1.9322153244398,1.73881478599648,4.061,14.4177041690859,10.6394162838195,2.85883672401295,0.38791974258519,2.92764543817607
mp-560570,Rb2NaAl6F21,1.37925382363073,1.37991789610832,1.37547990170704,7.0042,14.3739257049854,14.8905633630473,25.8645052203749,0.55727281496029,1.83311624951954
mp-760109,Bi2(SO4)3,1.74133648098235,1.73474185975897,1.73861917911888,4.3137,12.8696787106618,10.1784084834742,6.86118547137892,1.95019910841583,0.658515563917512
mp-554651,K3Pu(H3O4)2,1.79946495381266,1.68884713044136,1.68438558827841,0.7255,5.65195764496116,4.93231998806083,17027.9475542156,103.232947902731,0.009745556821704
mp-23958,YH12(ClO2)3,1.60915670150548,1.61073832760011,1.61136911041512,5.399,13.5518493378115,11.6025054233255,18.5884246465526,0.514717076137447,1.99661181100853
mp-3032,RbBF4,1.34633906576315,1.34594404787123,1.35320782217662,7.764,13.7670525221664,14.717858671144,70.208604309157,0.594016993187947,1.69769679163029
mp-504598,Rb2PbO2,1.88525081885674,1.91755659368896,1.94251096007204,1.899,11.4266389637382,8.23903905913822,9.22546634150126,1.06706753196011,1.04554341374984
mp-571102,TlI,2.34246981624097,2.34246976928199,2.34246947045207,2.2086,15.2889121733542,9.26942079072971,0.475604680832295,0.340332815198463,5.0408868012229
mp-22766,CaIn2O4,2.00467799908115,2.00489868322566,2.00537201286943,2.0006,16.086563102757,11.1291767936252,4.95969236563003,0.315360264349319,3.37260194896776
mp-1266,Na2Se,1.97889064629656,1.97889069935659,1.97889065134989,2.0162,11.9220481185864,8.34490288229562,2.22497968166801,0.245478335886463,4.5231215433415
mp-755617,NaHoO2,1.9318038642678,1.93990021392854,1.88507131695329,4.0048,14.1512853658134,10.1850115793465,4.58462140800565,0.409494998364018,2.66015278779892
mp-13031,MgSe,2.15684750735883,2.15684745867667,2.15684773454224,2.5476,14.1918141979973,9.21569303045748,1.2397510286126,0.2024100033458,5.74708085404722
mp-18040,KPrF4,1.56121608049623,1.53946931765463,1.52634278587741,7.1937,14.0119431129822,12.5891302299897,22.3891264617135,0.605928549850324,1.69502413984993
mp-866311,Bi3BrO4,2.63579179754396,2.62491151279429,2.41880703240254,1.5866,12.1846043864361,6.88084358124832,674.536932624188,0.426694117907539,2.34508171404509
mp-560786,Nd10S19,3.05962731880862,3.05962731880862,2.83405283825126,0.5022,6.70479744052249,3.3655111223301,26.8345241394995,0.412547930063889,2.46122620130077
mp-758033,Y13Ho19O48,2.00424153484554,2.00480866418718,2.00431608036258,4.0342,14.142179792611,9.78627786539449,5.37838164818598,0.490769505348337,2.22354595004319
mp-24046,NaAlH24(SO10)2,1.46170708419984,1.46170708419984,1.46170708419984,5.3109,14.3275440306189,13.7289539161405,139.905936675188,0.577780894817031,1.73790755305356
mp-676361,Li3ErCl6,1.75020821047097,1.75020824760941,1.72385258940549,5.2147,11.8435536465826,9.34977856705861,8.72791264817531,4.27092705631211,0.348716135469916
mp-757886,NdHS3O11,1.60043953650239,1.61285992882209,1.60436086651352,5.5001,13.9151086417428,11.9500832042058,5.77732330254422,1.47166301652035,0.852593922349192
mp-569787,Al(BH4)3,1.43947951010079,1.44047564713882,1.44161158430418,6.2616,11.2246557202771,10.956945219411,35.1505580637522,1.04331300329175,0.986934180850721
mp-15254,Li3AlF6,1.39213599910354,1.39459284380783,1.39393771022955,7.6948,14.9217046910962,15.2218908630381,387.06006155301,0.69287247315558,1.44585061341388
mp-23211,PrCl3,1.90644372589384,1.90644351083372,1.99521041496881,4.3867,12.0555963207909,8.60672826330077,3.02199030714685,1.76178755511997,0.898513071924411
mp-14941,Al2Pb3F12,1.66614558487546,1.67372518652257,1.66068746307064,5.264,15.5672184478575,12.8489614665623,38.553386085529,2.7871224692006,0.384731047409495
mp-773785,K2TeO4,1.59663588836027,1.59448509870742,1.58422967084953,2.6698,10.8247896062952,9.38639711027768,25.5019678568022,0.709604727689022,1.44844791608211
mp-697181,CsLi2(HO)3,1.62575252421763,1.62540991445235,1.61837414092045,4.1415,12.9805640587507,11.0191144210035,6.83260057538469,0.51369071944172,2.0930538025087
mp-700,GeSe,3.9729264944119,3.77870136157913,3.62094801260664,0.9307,13.9745827532663,5.8878280618411,0.744224118576287,0.604902984898892,2.99683891312817
mp-505782,Cs2SO4,1.58006319493873,1.57163911570055,1.57693650157513,5.0151,13.1694065391684,11.5445750280844,30.277791725775,0.441654585865281,2.29724038358382
mp-7951,ThSe2,3.40991714268837,3.37639625784652,3.37511038338008,0.6305,8.33504297011679,3.8096750216471,0.558330081647561,0.924156698607638,2.87312278447198
mp-560790,Cs2NaBiF6,1.55070652607126,1.55070644868718,1.55070643578983,5.1659,12.5020410125803,11.1631655399464,6.77405296902362,3.38779054682072,0.4427997456628
mp-28933,Br2O3,1.82434218007478,1.65945608558949,1.98556609811912,1.7587,8.64806340391623,6.52911578492498,32.2403112819554,14.7757734512733,0.098695422475488
mp-752602,BiBr3,2.12086500513352,2.11721635644542,1.75142792886262,2.918,9.30477418784346,6.46161944454021,7.83296060432519,1.63415995776822,0.739600848749098
mp-5588,BaSiF6,1.47980651775832,1.48335872262916,1.47754703140035,7.3825,14.8478957299693,14.0071084133472,4.94006556858364,0.515150150998881,2.14360807394816
mp-15081,Sm2Se3,3.10105401597586,3.21219368656375,3.15326046656473,0.3125,1.70078437476946,0.818952176796367,1.01353648365092,0.430347898131621,3.31034567440879
mp-752579,Tm2TiO5,2.07687692220796,2.12173155936372,2.12247504343396,3.3886,11.9607542820219,7.92362668004662,20.2006111231284,119.130688700682,0.05789759552881
mp-644285,KAlH2CO5,1.48443426260647,1.6291094469065,1.58553853627088,5.0845,14.7110616489508,12.9869469048274,6.39423413836402,0.663733753942856,1.66301910862745
mp-690733,H2SO4,1.54303540788927,1.45284976511682,1.43428323214071,6.2275,14.1388497674675,13.3772333889617,10.0738935287811,0.605518988593228,1.75074235741017
mp-8232,BaZrF6,1.5796973064483,1.5946529058074,1.59271190740824,6.2844,12.9192622814044,11.2240351938733,10.5937444939239,20.1208039601265,0.144095132644643
mp-29369,Sb7F29,1.55227985556729,1.56163023472268,1.4720370613541,3.7166,12.0910890998212,10.9760670146889,51.8870091661435,2.12561006824473,0.489725819228725
mp-28319,PtI2,2.38839315649664,2.87760231964043,2.91077339379073,1.2569,9.053848082439,4.86917844841603,3.52676404941251,1.46631799733082,0.965526353985124
mp-23979,K3H(SeO4)2,1.57524022612426,1.55828829489283,1.57137885629151,3.5508,12.423736832377,10.9524263731845,32.9862755160804,0.662969752923127,1.5386800782204
mp-29836,Na3HoCl6,1.6473329566302,1.64634624851518,1.64960863843519,5.2294,11.4532648671628,9.56821655349945,11.1520961344236,0.42803097486335,2.42594876019918
mp-770559,Dy2WO6,2.16808369764638,2.16750157554729,2.18818969698699,3.6731,14.2533873747058,9.19164327230148,6.26786675467147,6.00351886373127,0.326112892626399
mp-642648,KP(HO)2,1.51316196092818,1.51221876393596,1.51958248542157,5.1341,12.6401456774465,11.5959898393415,12.6415509281675,3.05706608440644,0.406215236301103
mp-23311,EuBr2,1.9861051432389,2.02072894025894,2.02072894025894,1.0458,2.97032872848494,3.86216144038906,1155.48014898528,0.321852430933064,3.10787941361481
mp-769780,Gd6WO12,2.20079061021261,2.20079047844178,2.14536974668704,3.0426,13.9126561865773,6.7458612527116,4.3926030726846,11.4542823874661,0.314959035687285
mp-769809,Gd3TaO7,2.2218723523191,2.222893758145,2.18556139698705,3.0677,14.5731904623833,6.69598484300465,2.64785574072089,437.25351116405,0.379951081924436
mp-21276,PbS,3.94830829596677,3.94830839600961,3.94830831876134,0.5829,3.53600095928568,1.44711314846213,0.192444575696824,0.21057267016732,9.94525566544716
mp-772036,YTa7O19,2.3383703278138,2.33841509360507,2.41814738177804,3.1646,13.8136737833727,8.31010723879926,12.0396282047227,4.83938734899306,0.289696769883006
mp-15622,HfSe3,3.10278926773959,3.73749090567455,2.23160590830908,0.6631,7.77012374540559,3.8619726219939,7.51166521319062,2.72558494890127,0.500019993422295
mp-650178,Se5SO3F,2.13286726497455,2.09167969823298,1.90088097733656,1.4292,8.73815579757966,5.94903298283548,11.1644699243136,7.16541751013957,0.229129068293101
mp-767114,SnP4O11,1.60286722157514,1.61090373393322,1.6222558429545,4.4756,13.9484753158342,11.9293266843298,20.7698499763166,0.929391050872428,1.12412006006306
mp-22898,KI,1.67239875627794,1.6723988698872,1.6723988340106,3.8513,12.875417553909,10.5905516900982,2.72704729504666,0.354267026342062,3.18942651642523
mp-754815,YBr3,1.81185320597448,1.81549578627988,1.66626548004812,3.9934,9.00638978069766,7.01794812680497,5.48176580983218,2.97619252532781,0.518422738683728
mp-27397,IrBr3,2.40311483703963,2.46131798230135,1.90727589247073,1.6835,8.19703899690376,5.1235182233629,3.08692700041064,2.58371124426997,0.710986914777726
mp-865188,MgH8(ClO6)2,1.46318827906733,1.495962489503,1.48789285568552,5.3052,13.3188686195557,12.542756682244,10.6750625257823,0.626632859213482,1.68950703913723
mp-769077,Mg2Te3O8,2.01137837315608,1.85250910119222,2.06406101411756,3.4781,12.9519766253128,9.07775629236855,3.37494380196469,2.36860950483569,0.718489859306291
mp-720294,AsH18N3O7,1.5467637570101,1.54618021912066,1.54221418745906,4.2101,14.5664171572176,13.0609363023542,273.707038267915,0.544242134242788,1.84107100155255
mp-24113,SnH8(NF3)2,1.45034278362048,1.45034297667828,1.46683447600607,5.1147,14.3057565002407,13.777591334267,18.5492689686453,0.704574315225132,1.47320717962198
mp-30086,GeCl4,1.47062808690709,1.47613464832989,1.470318196854,4.1582,9.45574090619913,8.97912138853612,48.7386986051212,2.05632346399856,0.506822391122852
mp-23798,H4OF2,1.3321957476287,1.35911469346777,1.39407525980486,7.3073,14.7938073654716,15.5899575158828,9.48499635519068,0.605110295701388,1.75802094935461
mp-540829,RuF5,1.65436239681637,1.67441147869931,1.64956508510577,2.0099,14.8591210281479,6.42055071863822,51.6490868210354,88.5711756550954,0.030651781353681
mp-505551,InPH2O5,1.732979425729,1.74329319679737,1.72332563086609,3.4359,16.5941398706989,13.1620520148158,10.9620621682001,0.482146943623651,2.16528020687152
mp-13634,Cs2LiAl3F12,1.44913764701632,1.44972319081954,1.44666113170984,7.2091,14.3230538216398,13.8828503408939,12.9554097761473,0.505146646271458,2.0568109922103
mp-22887,EuCl2,1.95613966781516,1.95646701224426,1.95174205775251,1.2298,2.91104020213661,4.43484477862974,234.724352870231,0.910446121461522,1.10262295026556
mp-28483,WBr6,2.38275738378879,2.37928523931033,2.40008380895335,1.1435,5.83384956189955,3.48286072600701,7.45786998521558,2.27521167744892,0.573606086851982
mp-8866,La10Se19,3.66591908394062,3.66591908394062,2.99162174246678,0.689299999999999,8.63443441978913,3.90124856966692,52.1375853077405,0.448418584586715,2.24923924364412
mp-755363,Ba3SiO,3.84010328116315,4.04217564314071,3.91411133592288,0.4243,2.30571400275066,0.946381375084087,0.9626546852928,1.07210418322501,1.97153926356125
mp-774567,Er2TiO5,2.07303416276722,2.11310683118483,2.12148335605067,3.4037,12.2459623109556,8.12747069872071,24.9835138347692,124.112936494734,0.048083573097889
mp-23309,ScCl3,1.77969810080249,1.80001274439933,1.67071189018334,3.9009,8.39217607002115,6.59237626799802,3.8637476676537,11.48406686352,0.345893239706266
mp-768505,LuGaO3,2.0369445844205,2.03691272272525,2.05463619407427,2.8932,17.1145733834148,11.6466795168216,3.88488654951275,0.361188938139271,3.02604184471394
mp-15318,Rb2NaHoF6,1.44051809429802,1.44092049398987,1.44135814078251,6.5309,12.602188952533,12.2971213774745,8.29720492301856,0.51621619890071,2.05769535427033
mp-755459,Rb2O,2.00184722693816,2.00690777815026,2.04431999452141,0.4001,0.972636015450238,0.669144613452921,3.20256301183381,0.334172100578321,3.30471994862643
mp-38684,Li2MgCl4,1.66138460929431,1.66767687517696,1.65472152642068,5.3212,13.2084716021565,10.9403808195236,18.0240259889065,0.429560344406706,2.38344313116763
mp-673656,Y2Se3,3.13219757039686,3.13182248379438,3.12616412237106,1.6194,11.1471999666857,5.39986516814133,1.70351817375813,0.723873474560655,1.96847733859044
mp-7289,K2Te3,3.31598145350664,1.93485822478031,3.83845638896679,0.7566,8.14601525207106,4.0429963946651,2.52544030568307,3.63201632874225,0.671299713864742
mp-23259,LiBr,1.84533330322736,1.84533340348025,1.84533333032274,4.9286,15.0058388464631,11.1997043922062,1.29999286640336,0.361932161533671,3.53218370358569
mp-625147,GdHO2,1.93659289216913,2.02314921595022,2.01070495349268,3.5372,10.3322124023931,7.19552015206251,12.6563927927612,29.6272813728779,0.112764129264103
mp-27725,AuI,2.23598837653508,2.23598837653508,2.00340226614627,2.0853,10.4702734551454,6.79473628327906,13.101311467297,0.76379013456383,1.38558840462607
mp-561375,Pr10S19,3.02495989394901,3.02495989394901,2.81989340933305,0.5107,6.99744018265997,3.53723551010884,32.3369303845038,0.413639910078894,2.44848608459404
mp-674492,Na2U2O7,2.24042735655499,2.20136541718998,1.84800685875351,1.6682,7.55296237511048,5.02504042068113,4.98433558339028,11202.8989494919,0.20071780843514
mp-619575,ClF3,1.52201764115926,1.49841682118161,1.51914516752021,2.5705,8.86213807778171,8.14147173082646,35.2835959888196,5.85458426614288,0.199148103493613
mp-22882,YbBr2,1.80599526300597,1.7779064992288,1.78609282513536,4.4989,11.41763812137,8.77336639375156,3.4892591666529,0.312807263296819,3.4834505019125
mp-696497,Mg3Si4(HO6)2,1.61818059251741,1.61925135479332,1.55910791480256,5.1766,15.3266213528637,13.2255683457888,43.7531463232334,0.488854699224239,2.06845310024196
mp-758007,Ba2CaP4(H3O8)2,1.63977390209748,1.62004868445365,1.65429668741734,5.4679,14.636739343044,12.3046135789442,56.0666250086186,0.497703047812731,2.02706613434151
mp-600029,SiO2,1.42558556039264,1.42310461316096,1.41145307750559,5.4293,12.8962199568299,12.8259113068891,4.78547537917043,0.574410188021242,1.94988185252355
mp-757220,LuH6(ClO5)3,1.53736116771564,1.52451718258601,1.54766812333911,5.4212,12.982706873982,11.7154414133953,222.827588879158,0.703475084037406,1.42600222864595
mp-760417,Rb4I2O,1.70674105534495,1.70674105534495,1.7301983730197,0.8507,8.48273171119593,6.80178616876718,189.267366336696,0.362712565559369,2.76228754728749
mp-27642,PaBr5,1.72003175842773,1.72772419673975,1.71976812099771,1.9641,4.7131983753068,3.7616504630271,23.8969175459459,1461.43187701711,0.04253066166574
mp-18506,SmZrF7,1.52314000997938,1.520402078399,1.52794732566277,6.0508,12.082206974701,11.0085346703149,387.486903530454,27.492312315018,0.038954537123271
mp-24618,AlH10N2OF5,1.42890494785343,1.40596297959797,1.39753283682352,6.1343,14.4366585948263,14.483361651456,82.0188307064443,0.567262761251338,1.77504380520916
mp-27455,YCl3,1.54215311172399,1.64388192094201,1.65864479621165,4.9904,9.50502923534092,8.11338751610912,6.99672674865336,5.48702694419538,0.325172032286385
mp-557539,MoF3,1.47685086247732,1.46268565659201,1.54700003878474,3.585,16.6452364056655,10.8248726735167,2.4622078770491,2.66749806059593,0.781022671996668
mp-755404,Gd3SbO7,2.13593009482988,2.12262511056475,2.1338181459534,2.6668,14.941498940733,9.80351929564213,3.23284415296209,26.3800588042133,0.347232570399708
mp-36526,AcOF,1.86875904813863,1.86875868693633,1.86875913108137,4.9425,14.4770903152543,10.6778422233898,4.8937807010488,0.375091422390641,2.87035770171367
mp-866308,CaB2(H7N)2,1.61305693947858,1.6167037792991,1.60055400721125,5.6947,13.3820721273358,11.4595933169528,4.68669833533145,1.08919920575632,1.13147552492131
mp-676801,K7Th6F31,1.52862689365326,1.52595936053356,1.5294559849829,5.8521,11.007757082492,9.99747913608091,1475.75986504515,143.699167704658,0.00763659956513
mp-17297,Na2GeF6,1.36846208570059,1.36846204185575,1.35931514741799,5.7995,12.9610039872944,13.6063491543398,144.30537849214,0.754085710059451,1.33303895168978
mp-505366,AuBr,2.30474769551897,2.30474769551897,1.94917000284737,1.6885,11.1590235369965,7.16383473959326,20.7180436531433,0.697852634956671,1.48123439680193
mp-770806,Sm2TiO5,2.09795614825477,2.12722243312729,2.15282741296185,3.3989,12.4910914261657,8.21153313385917,24.8402849671002,69.7455410249272,0.054595021269788
mp-677391,Tm4Zr3O12,2.13866822345122,2.14295372091886,2.1479568687476,4.1822,13.599587394424,8.87896221812224,6.80944949128835,13.8382291208178,0.219118331258944
mp-756277,Er3TaO7,2.12576744965201,2.14850607166934,2.11812596178792,3.6347,14.0972844515323,9.2495751365352,5.92798379568137,16.7476799562247,0.228401182227479
mp-864801,YbO2,1.83936281358518,1.83936281358518,1.78000752526499,3.2995,13.4826386668185,10.1980426731765,27.7124531003038,7.70947754533319,0.16579533607257
mp-1672,CaS,2.23209963039287,2.23209971103443,2.23210002688052,3.1836,14.0221026667061,8.84646155518778,0.881619608561373,0.440989583239279,3.40190330108445
mp-768950,Sn2(SO4)3,1.72358295709838,1.72358293098998,1.74125140344523,2.6113,14.0807090583239,11.1925401258238,20.3402581773646,7.04287320032035,0.191151090306803
mp-9254,Al2Te5,3.42316629306845,2.35946009926,2.78595649642991,1.2967,9.1078746177396,4.72595515306296,1.22370634396408,0.83331819926056,2.01721131358728
mp-571235,ZrI4,2.06366455365207,2.02618808356974,2.13851439555594,2.0272,6.84248763967578,4.59119357286794,5.67248818725218,12.8658519683515,0.254014609956942
mp-774557,Er2TeO6,2.00531900454766,1.9999584020674,2.01744848261362,3.0442,14.1130833168692,9.7526782968651,16.2493009109333,0.550717281689176,1.87735483647642
mp-779519,Ba4Hf3O10,2.13059947901993,2.2194510289709,2.13260195770331,3.6087,14.0880736485981,9.13382021577614,4.72995198716543,1.48824840892814,0.883349474156
mp-438,Nd2S3,2.84651145439466,2.8144846544261,2.86995675925614,0.7596,11.0571695217728,5.75664903811184,0.89710825499946,0.403907300871212,3.59050828319636
mp-22859,HgI,2.42365545612408,2.49756668379445,3.39313749942439,1.8773,13.987390833552,7.42660923150095,0.979941866442637,0.718625004456384,2.41201504468267
mp-286,YbSe,2.40415814579657,2.40415846815471,2.40415813331819,2.7843,14.647418545677,8.69532514072382,0.671464841292071,0.360793915887097,4.26094661615312
mp-8812,Rb2GeF6,1.39509672066133,1.39509671349337,1.3950967636691,5.9669,13.2956084491866,13.542516851507,18.1478060415701,0.705175501404044,1.47318977996747
mp-768941,Sr3TeO6,1.91075207182931,1.91123510850968,1.89189378930214,3.2198,14.3033442900128,10.3653575926903,5.65490174944424,0.518053107628949,2.10714175926827
mp-754883,KHoO2,1.94141642364538,1.94141628199621,1.78706660760029,3.9759,13.7364838447833,10.02582462899,3.66557229507634,0.51523606767796,2.21366661147946
mp-568108,InBr2,2.00125674514791,1.92355711378685,1.89536841273669,2.4224,11.6414239763782,8.29536239257604,10.7724421571981,1.08222400669475,1.01685257812148
mp-27863,AlClO,1.64325530274513,1.77536786892182,1.63246304092926,5.8505,15.0382348612067,12.2837669642934,28.9741032444737,0.432370178288508,2.34734654065166
mp-766341,NaSb5O13,2.0971231651956,2.07939865586183,1.98441739309048,0.7792,12.5924451658756,8.52980015683784,2.2743875121055,0.325179545330389,3.5149029903132
mp-7384,SmF3,1.62559948941921,1.66060418522898,1.6470593674789,7.7936,14.8980044172588,12.4727246292645,16.3360085256061,1.55994056472697,0.702264528379671
mp-2418,PdSe2,4.0808644108816,4.11995679346277,2.5818904856713,0.9111,10.2094223498168,4.46951228709395,2.47591795251688,0.710282316983824,1.81178149029155
mp-707463,KNaReH9,1.73441394424745,1.71084622920939,1.72290388878776,5.4761,12.8775918026672,10.2764542497711,7.27363919059978,3.89682101625788,0.394102194292649
mp-23184,BCl3,1.47284513103041,1.47284511066167,1.32601259420867,4.9168,10.0349305252984,9.94461449761911,292.424216500875,7.43978820794393,0.137832117847672
mp-29254,PrIO,2.17953481963469,2.17953481963469,1.93739309898637,3.8868,11.6544803095859,7.74673050013506,1.49986189659305,1.31950588345313,1.42458749925672
mp-567744,SrBr2,1.75555254549672,1.75666218437126,1.74759223504798,4.4697,11.6478149561684,9.13366093638472,3.03522715160018,0.360469012066622,3.10362819928686
mp-31064,B6H10N,1.58254378770384,1.58254368976025,1.58254365816555,5.8088,13.6032548316648,11.8718235718246,11.8195154768467,0.616515110814381,1.7066260964657
mp-733968,BaCaP2(HO4)2,1.67336296720108,1.69791886143007,1.6655160311447,5.327,14.6889556565901,12.0335776451807,19.9302334294171,0.494337196127477,2.07308571999037
mp-23230,PCl3,1.54734339110619,1.45266537440665,1.56279714294594,4.1522,8.92475316427548,8.1498143704136,4.6561751973634,2.54804264144239,0.607226661217468
